category,macro_state_1,macro_state_1_clip,ms_1_2nd,ms_1_3rd,macro_state_2,macro_state_2_2nd,macro_state_2_3rd,innovation_success,year,outcome
1,3.550202391,3.550202391,12.60393702,44.74652734,1.326180367,1.758754367,2.332425512,8,1,374.6606084
1,4.967971966,4.967971966,24.68074546,122.6132516,5.437205284,29.5632013,160.7411943,9,1,268.5478688
1,4.458274521,4.458274521,19.8762117,88.61360821,8.250186725,68.065581,561.5537528,8,1,-388.2720997
1,4.156190143,4.156190143,17.27391651,71.79368151,0.048490132,0.002351293,0.000114015,8,1,285.6694424
1,5.107587644,5.107587644,26.08745154,133.2439452,1.900339989,3.611292074,6.862682739,8,1,452.3190758
1,3.35432462,3.35432462,11.25149366,37.74116218,5.017795645,25.17827313,126.3394293,8,1,158.6467089
1,5.445732821,5.445732821,29.65600596,161.498685,9.815643393,96.34685522,945.7063728,5,1,-875.7350004
1,5.565293317,5.565293317,30.9724897,172.3709899,5.369318293,28.82957893,154.7951855,9,1,367.8195025
1,5.857562682,5.857562682,34.31104057,200.9790708,5.793055386,33.55949071,194.4119884,8,1,349.1053564
1,4.235977377,4.235977377,17.94350434,76.00827845,3.322152502,11.03669725,36.66559137,9,1,398.0258276
1,4.679115429,4.679115429,21.8941212,102.4451203,1.815908862,3.297524994,5.988004858,8,1,432.4992975
1,4.571757576,4.571757576,20.90096733,95.55415575,5.110501223,26.11722275,133.4720988,9,1,264.2514945
1,3.693857335,3.693857335,13.64458201,50.40113933,2.474935071,6.125303604,15.15972871,8,1,353.4648788
1,4.233854584,4.233854584,17.92552464,75.89406465,1.854571581,3.439435748,6.378679793,7,1,356.823927
1,5.860577509,5.860577509,34.34636874,201.2895562,8.935054155,79.83519275,713.3317707,8,1,-468.1091428
1,3.370810154,3.370810154,11.3623611,38.30036216,0.671399595,0.450777417,0.302651775,8,1,310.6020341
1,4.598517606,4.598517606,21.14636417,97.24192795,8.158347896,66.5586404,543.0085439,9,1,-324.7745978
1,4.902680702,4.902680702,24.03627807,117.8421966,5.001601021,25.01601277,125.120115,7,1,296.9176775
1,4.82541201,4.82541201,23.28460107,112.3577936,0.77600307,0.602180764,0.467294122,8,1,372.5650362
1,3.986137566,3.986137566,15.88929269,63.33690651,8.495287295,72.16990622,613.1040874,8,1,-433.3898846
1,5.183687329,5.183687329,26.87061433,139.288863,7.732524345,59.79193274,462.3425755,9,1,-169.4386658
1,5.038410646,5.038410646,25.38558184,127.9029858,1.230573943,1.514312228,1.863473169,8,1,430.6724098
1,6.321230093,6.321230093,39.95794989,252.5833953,1.068004848,1.140634356,1.218203022,8,1,465.070257
1,5.049921015,5.049921015,25.50170226,128.7815822,5.840573668,34.11230078,199.2354057,8,1,209.2790857
1,6.957489423,6.957489423,48.40665907,336.7888184,9.386505936,88.10649369,827.012126,9,1,-411.8146361
1,5.295123836,5.295123836,28.03833644,148.4664636,3.288464055,10.81399584,35.56143663,8,1,476.6797564
1,5.742945063,5.742945063,32.981418,189.4104716,8.132292362,66.13417906,537.8224792,8,1,-220.8396173
1,3.518433278,3.518433278,12.37937273,43.55599698,4.306453287,18.54553991,79.86550133,8,1,252.85994
1,4.374870622,4.374870622,19.13949296,83.73280548,3.517234431,12.37093804,43.51148921,7,1,349.0855976
1,6.05275822,6.05275822,36.63588207,221.7481363,4.679553138,21.89821757,102.4738728,6,1,462.8554124
1,5.31429716,5.31429716,28.24175431,150.0850747,9.459285524,89.47808262,846.3987316,9,1,-707.1853958
1,6.035811403,6.035811403,36.4310193,219.8907617,9.360181206,87.61299221,820.073483,7,1,-614.4867657
1,5.632238439,5.632238439,31.72210984,178.6664864,8.815634021,77.7154032,685.1105524,10,1,-410.4294408
1,6.421955007,6.421955007,41.24150611,264.8510967,8.552491782,73.14511568,625.5730007,8,1,-233.0074682
1,6.248706363,6.248706363,39.04633121,243.9890583,3.862123367,14.9159969,57.60742017,8,1,606.4983493
1,4.495626378,4.495626378,20.21065653,90.85956062,0.837490062,0.701389605,0.587406824,9,1,389.3588467
1,4.305115193,4.305115193,18.53401683,79.79107742,3.222144546,10.38221548,33.45299898,9,1,404.903083
1,5.47501225,5.47501225,29.97575914,164.1176485,4.764522018,22.70067006,108.1578423,9,1,444.2446067
1,3.446090475,3.446090475,11.87553956,40.92418378,2.885896108,8.328396344,24.03488659,8,1,315.4098188
1,3.814860971,3.814860971,14.55316423,55.51829822,8.506050869,72.35290139,615.4374597,8,1,-437.0345122
1,5.21468749,5.21468749,27.19296562,141.8028176,7.826582473,61.25539321,479.4203868,9,1,-181.6766641
1,5.872332109,5.872332109,34.4842844,202.5031706,1.490470568,2.221502513,3.311084111,10,1,532.2480069
1,5.71862196,5.71862196,32.70263712,187.0140188,7.391754247,54.63803084,403.8708965,7,1,-57.36032271
1,5.59943568,5.59943568,31.35367993,175.5629141,1.439244858,2.071425762,2.981288878,4,1,385.9018605
1,5.657882508,5.657882508,32.01163447,181.1180667,0.073879343,0.005458157,0.000403245,10,1,329.4869376
1,3.561485736,3.561485736,12.68418065,45.17452844,4.364115302,19.04550237,83.11676835,8,1,237.0038294
1,4.818148955,4.818148955,23.21455936,111.8512049,2.607812868,6.800687956,17.73492156,8,1,431.2763842
1,5.815120685,5.815120685,33.81562859,196.6419613,6.507181271,42.3434081,275.5362321,7,1,186.7753731
1,6.519450535,6.519450535,42.50323527,277.0977399,9.447516429,89.25556668,843.2434326,8,1,-550.903086
1,6.084073977,6.084073977,37.01595616,225.2078156,9.33555679,87.15262058,813.6182388,9,1,-555.0763521
1,3.965349777,3.965349777,15.72399885,62.35115533,1.898354826,3.603751047,6.841198193,9,1,416.2210066
1,6.422223583,6.422223583,41.24495575,264.8843275,4.55543571,20.75199451,94.53437683,8,1,590.429615
1,5.901897261,5.901897261,34.83239128,205.5771947,2.039628746,4.160085422,8.485029814,9,1,560.386961
1,5.178273116,5.178273116,26.81451246,138.852869,1.759585536,3.09614126,5.447925379,7,1,455.103527
1,2.897810449,2.897810449,8.397305397,24.33379932,1.169769634,1.368360996,1.600667141,8,1,324.5751427
1,5.652038105,5.652038105,31.94553474,180.5573797,6.54435221,42.82854585,280.2850887,7,1,146.219089
1,4.816155941,4.816155941,23.19535805,111.7124615,9.534456719,90.90586492,866.7380345,7,1,-767.1975119
1,4.016464954,4.016464954,16.13199073,64.79357539,2.135483212,4.560288551,9.738419644,8,1,377.3348368
1,6.630660987,6.630660987,43.96566513,291.5214205,6.846767433,46.87822428,320.9642993,8,1,293.5415295
1,7.350986616,7.350986616,54.03700422,397.2252948,4.738033568,22.44896209,106.3639359,7,1,746.9320921
1,3.861610568,3.861610568,14.91203618,57.58447651,3.005945011,9.035705409,27.1608336,9,1,358.765638
1,6.091256961,6.091256961,37.10341136,226.0064128,7.772221841,60.40743234,469.499965,6,1,-94.51848919
1,4.753889486,4.753889486,22.59946525,107.4353602,1.704897457,2.90667534,4.955583398,8,1,430.4870122
1,3.879371634,3.879371634,15.04952427,58.38269756,0.949908283,0.902325746,0.857126699,10,1,383.1401982
1,4.911010641,4.911010641,24.11802552,118.44388,5.187315151,26.90823847,139.5815131,9,1,295.5803069
1,5.466423301,5.466423301,29.8817837,163.3464787,6.467358337,41.82672386,270.5084113,7,1,131.0802258
1,4.275552322,4.275552322,18.28034766,78.15858287,8.349979706,69.72216109,582.1786301,10,1,-365.9675011
1,3.006908808,3.006908808,9.04150058,27.18696773,9.552124052,91.2430739,871.5651608,8,1,-621.9092974
1,3.783000367,3.783000367,14.31109178,54.13886545,9.886995735,97.75268467,966.4803765,7,1,-836.5914417
1,4.412101104,4.412101104,19.46663615,85.88876688,4.597062787,21.13298626,97.14966473,9,1,318.9670086
1,3.737357115,3.737357115,13.9678382,52.2027995,9.817681176,96.38686367,946.2954971,8,1,-795.6558603
1,5.6374564,5.6374564,31.78091466,179.1635208,0.590435012,0.348613503,0.205833618,9,1,405.2311641
1,3.138605246,3.138605246,9.850842891,30.91790717,2.925995141,8.561447568,25.05075399,7,1,276.8343953
1,4.138017103,4.138017103,17.12318555,70.85603466,0.077585837,0.006019562,0.000467033,8,1,296.9818203
1,5.739501728,5.739501728,32.94188009,189.0699777,4.722961759,22.30636778,105.352122,6,1,415.9454093
1,5.429500988,5.429500988,29.47948098,160.0588711,4.179387535,17.46728017,73.002533,8,1,460.3739207
1,3.679564038,3.679564038,13.53919151,49.8183222,3.757991886,14.12250301,53.07225172,8,1,282.7629438
1,4.633636538,4.633636538,21.47058757,99.48689904,4.589127986,21.06009568,96.64747446,7,1,282.6934422
1,4.60752448,4.60752448,21.22928183,97.81443575,8.422370816,70.93633016,597.4520769,9,1,-382.177189
1,4.729439351,4.729439351,22.36759658,105.7861914,0.920173611,0.846719474,0.779128916,8,1,375.9642326
1,4.911600188,4.911600188,24.12381641,118.4865412,0.94762345,0.897990203,0.850956574,9,1,422.0145232
1,5.665557583,5.665557583,32.09854273,181.8561421,8.828393781,77.94053676,688.08975,6,1,-505.4841038
1,5.293331204,5.293331204,28.01935524,148.3157274,4.092960285,16.7523239,68.5665964,9,1,461.5770518
1,3.538578964,3.538578964,12.52154108,44.30846188,2.491143993,6.205798392,15.45953739,8,1,351.7835418
1,4.477599285,4.477599285,20.04889535,89.77091949,1.621299221,2.628611164,4.261765231,8,1,383.1506071
1,5.437320509,5.437320509,29.56445432,160.7514138,9.471132177,89.70234471,849.5827633,9,1,-673.683374
1,4.714579164,4.714579164,22.22725669,104.7921613,4.929217795,24.29718807,119.7661318,9,1,303.4267649
1,5.261834612,5.261834612,27.68690349,145.6839071,9.43061212,88.93644496,838.7251157,7,1,-714.3582385
1,5.636732763,5.636732763,31.77275625,179.0945361,4.566782654,20.85550381,95.24255303,8,1,442.5811264
1,5.895437923,5.895437923,34.7561883,204.9029506,1.851947746,3.429710453,6.351644542,9,1,548.4467734
1,4.456766211,4.456766211,19.86276506,88.52370015,9.635448983,92.8418771,894.5731703,8,1,-771.1625587
1,5.850887229,5.850887229,34.23288136,200.2927284,0.810407963,0.656761067,0.532244399,8,1,411.7260404
1,5.175047683,5.175047683,26.78111852,138.5935654,1.664585984,2.770846497,4.612312243,7,1,430.6685522
1,3.897275961,3.897275961,15.18875991,59.19478888,9.516317438,90.56029757,861.8005389,7,1,-743.2037784
1,3.351015442,3.351015442,11.22930449,37.62957276,2.322911764,5.395919062,12.53424386,7,1,324.3029911
1,6.47071489,6.47071489,41.87015119,270.9298107,7.408912408,54.89198307,406.6898945,9,1,118.0197091
1,6.127125547,6.127125547,37.54166747,230.0225098,2.283819684,5.215832348,11.91202058,8,1,592.8516223
1,4.180340946,4.180340946,17.47525042,73.05250488,8.482936501,71.96021169,610.4339064,6,1,-446.3231461
1,6.082852279,6.082852279,37.00109184,225.0721758,4.753115625,22.59210814,107.3829022,7,1,496.4876131
1,6.037601806,6.037601806,36.45263556,220.0864983,8.768264339,76.88245953,674.1257282,8,1,-375.6415051
1,5.723111612,5.723111612,32.75400652,187.4548351,9.881728992,97.64856788,964.9366842,9,1,-800.9935412
1,5.92796465,5.92796465,35.14076489,208.313212,3.337044736,11.13586757,37.16088824,7,1,540.4652417
1,5.222889738,5.222889738,27.27857721,142.473001,1.669754706,2.788080778,4.655411,6,1,420.3418322
1,6.167468205,6.167468205,38.03766405,234.5960836,3.414062042,11.65581963,39.79369135,8,1,609.4273805
1,5.934091355,5.934091355,35.21344021,208.9597711,2.42790988,5.894746387,14.31191299,6,1,516.2669256
1,5.291955273,5.291955273,28.00479061,148.2000993,6.554214026,42.9577215,281.5541008,4,1,30.78651768
1,4.805405806,4.805405806,23.09192496,110.9660703,4.624135621,21.38263024,98.87618218,8,1,332.8584713
1,6.178426958,6.178426958,38.17295968,235.8488432,9.114314508,83.07072894,757.1327499,7,1,-496.1084988
1,4.742608725,4.742608725,22.49233752,106.6723562,0.101687244,0.010340296,0.001051476,7,1,292.6445091
1,6.862595099,6.862595099,47.09521149,323.1953675,2.788024188,7.773078874,21.67153192,9,1,710.3008025
1,5.328609192,5.328609192,28.39407592,151.3009339,4.487096302,20.13403322,90.34334602,10,1,450.592649
1,5.080951022,5.080951022,25.81606329,131.1701532,5.40998833,29.26797373,158.3393963,7,1,238.6056291
1,4.766485198,4.766485198,22.71938115,108.291594,5.105599461,26.06714585,133.0884058,6,1,245.1921804
1,4.67794807,4.67794807,21.88319814,102.3684645,1.806075829,3.2619099,5.891256627,9,1,436.0743081
1,4.11345117,4.11345117,16.92048053,69.60157042,8.22602578,67.66750014,556.6346006,9,1,-347.8693594
1,5.41549065,5.41549065,29.32753898,158.8230132,6.955558627,48.37979581,336.5085062,9,1,51.32055322
1,5.218651465,5.218651465,27.23432311,142.1264402,4.143450396,17.16818119,71.13550715,9,1,436.7045441
1,4.666685305,4.666685305,21.77795174,101.6308474,2.871258331,8.244124405,23.67101088,9,1,438.2033419
1,6.301965987,6.301965987,39.71477531,250.2811632,7.402694482,54.79988559,405.6668107,9,1,104.9160207
1,6.639930656,6.639930656,44.08867912,292.7457721,0.42518005,0.180778075,0.076863231,8,1,376.9518441
1,6.785199079,6.785199079,46.03892654,312.3832819,9.573221951,91.64657851,877.3530371,9,1,-534.6755249
1,4.111657366,4.111657366,16.9057263,69.51055406,6.432440575,41.37629175,266.1505379,8,1,12.15052184
1,5.016799636,5.016799636,25.16827859,126.2642108,4.804383822,23.08210391,110.8952866,6,1,290.1300217
1,4.726854781,4.726854781,22.34315612,105.6128543,4.808017769,23.11703487,111.1471144,9,1,314.2615946
1,5.488096002,5.488096002,30.11919772,165.2970486,4.448450276,19.78870986,88.02909185,7,1,431.6730854
1,4.908274414,4.908274414,24.09115773,118.2460131,9.479301498,89.8571569,851.783082,8,1,-745.3160486
1,4.697154573,4.697154573,22.06326108,103.6345477,0.132365294,0.017520571,0.002319116,7,1,275.5171977
1,4.69153335,4.69153335,22.01048517,103.2629252,8.158835324,66.56659385,543.1058773,7,1,-361.8201469
1,4.850709388,4.850709388,23.52938157,114.1341921,4.815983531,23.19369737,111.7004645,7,1,287.3775056
1,3.992615588,3.992615588,15.94097923,63.64620216,0.137181767,0.018818837,0.002581601,8,1,295.6392898
1,3.906104358,3.906104358,15.25765126,59.59797807,7.773978455,60.43474102,469.8183747,7,1,-270.1582737
1,4.871221699,4.871221699,23.72880084,115.5882495,4.349493487,18.91809359,82.28412486,8,1,379.862141
1,4.912884547,4.912884547,24.13643458,118.5795165,7.444420462,55.41939602,412.5652857,6,1,-166.1864415
1,4.819362947,4.819362947,23.22625922,111.9357731,0.898460268,0.807230854,0.725264849,9,1,404.732432
1,5.825447499,5.825447499,33.93583856,197.6914459,0.263319615,0.069337219,0.01825785,6,1,297.6001048
1,4.132410649,4.132410649,17.07681777,70.56842362,7.324874359,53.65378438,393.0072294,9,1,-156.1649589
1,5.747672275,5.747672275,33.03573658,189.8785873,2.215524133,4.908547184,10.87500474,8,1,538.1010392
1,5.476375838,5.476375838,29.99069232,164.2403028,8.620896372,74.31985425,640.7037619,9,1,-385.5075185
1,3.450757302,3.450757302,11.90772595,41.09067228,9.835498625,96.73703321,951.4569571,8,1,-754.4055408
1,4.546070785,4.546070785,20.66675958,93.95255193,6.794984109,46.17180904,313.7367087,7,1,-40.73899303
1,5.809987746,5.809987746,33.75595761,196.1217001,2.125391328,4.517288299,9.601005378,8,1,541.0881808
1,5.106758804,5.106758804,26.07898549,133.1790887,3.180982759,10.11865131,32.18725536,10,1,508.3070286
1,6.428297225,6.428297225,41.32300522,265.6365598,6.132661796,37.60954071,230.6465935,8,1,384.0008497
1,5.894553741,5.894553741,34.7457638,204.810772,2.126293505,4.521124069,9.613236741,7,1,513.6522191
1,4.999734628,4.999734628,24.99734635,124.9800982,8.354738686,69.80165851,583.1746167,9,1,-357.2641084
1,4.192708506,4.192708506,17.57880462,73.70280366,0.394993692,0.156020017,0.061626922,7,1,302.4311629
1,4.623948185,4.623948185,21.38089681,98.86415901,6.479628319,41.98558315,272.0509736,7,1,14.80938317
1,4.542040857,4.542040857,20.63013515,93.70291671,0.12678506,0.016074452,0.002038,7,1,277.4882411
1,7.461319394,7.461319394,55.67128709,415.3812541,7.932744203,62.92843059,499.195143,9,1,237.1003643
1,5.485494495,5.485494495,30.09064986,165.0620942,7.146258834,51.06901533,364.9524019,8,1,-8.69201109
1,4.393930808,4.393930808,19.30662795,84.83198733,9.695415397,94.00107971,911.3795155,8,1,-804.2741881
1,3.2265306,3.2265306,10.41049971,33.58979589,1.189108062,1.413977983,1.681372618,8,1,343.6513036
1,6.310451555,6.310451555,39.82179883,251.2935323,9.404739276,88.44912084,831.8409207,5,1,-605.2144069
1,5.888095064,5.888095064,34.66966349,204.1382745,6.94845066,48.28096657,335.477914,7,1,86.14090352
1,5.218317193,5.218317193,27.23083433,142.099131,9.044841327,81.80915464,739.9508228,7,1,-582.8006755
1,6.464268456,6.464268456,41.78676667,270.1208776,0.683504998,0.467179082,0.319319237,8,1,429.0550103
1,5.094719254,5.094719254,25.95616428,132.2393699,7.339732692,53.87167599,395.4037014,6,1,-138.4135177
1,6.15472672,6.15472672,37.88066099,233.1451164,1.908580879,3.642680971,6.952351249,8,1,543.4732246
1,5.985999267,5.985999267,35.83218722,214.4914465,9.178897556,84.25216034,773.3419487,9,1,-503.6262187
1,4.051911614,4.051911614,16.41798772,66.52423513,9.050815495,81.91726113,741.4180163,10,1,-549.6996315
1,4.323958396,4.323958396,18.69661621,80.84339063,1.305513286,1.704364941,2.225071076,7,1,360.7019966
1,5.459287098,5.459287098,29.80381561,162.707586,3.908229715,15.27425951,59.69531489,9,1,489.9068201
1,5.188123192,5.188123192,26.91662225,139.6467522,9.243265582,85.43795861,789.7257422,9,1,-626.9357009
1,4.318674179,4.318674179,18.65094666,80.54736178,2.696838237,7.272936477,19.61393319,6,1,364.2245333
1,4.890225361,4.890225361,23.91430408,116.9463363,1.758254155,3.091457675,5.435568304,7,1,410.4561288
1,4.272535694,4.272535694,18.25456126,77.99326456,4.314173993,18.61209724,80.29582589,7,1,289.4136411
1,6.487698604,6.487698604,42.09023317,273.068747,5.114852703,26.16171817,133.8133349,9,1,568.4140671
1,4.271160041,4.271160041,18.2428081,77.91795299,2.631346468,6.923984237,18.21940147,6,1,331.1944175
1,6.133797325,6.133797325,37.62346963,230.7747374,3.015694326,9.094412269,27.42596748,9,1,622.9541749
1,5.503667539,5.503667539,30.29035638,166.7080511,4.217090849,17.78385523,74.99613315,9,1,471.2043714
1,5.091632029,5.091632029,25.92471672,131.999118,6.657850469,44.32697287,295.1223572,7,1,38.97992849
1,5.314041529,5.314041529,28.23903738,150.0634174,1.263833067,1.59727402,2.018687724,9,1,440.1382559
1,3.987806581,3.987806581,15.90260133,63.41649823,7.001642208,49.02299362,343.2414613,9,1,-84.99843503
1,5.393721683,5.393721683,29.0922336,156.9154112,2.819329678,7.948619834,22.4097798,8,1,525.2136167
1,5.402073427,5.402073427,29.18239731,157.645453,2.05596665,4.226998866,8.690568698,8,1,481.2761297
1,4.860513932,4.860513932,23.62459569,114.8276765,8.591525629,73.81431264,634.1775589,9,1,-446.0608922
1,3.807980217,3.807980217,14.50071333,55.2184295,1.428242952,2.039877929,2.913441273,8,1,351.4694276
1,5.326677663,5.326677663,28.37349493,151.1364617,8.654929661,74.90780743,648.3218043,9,1,-437.4511659
1,5.185135521,5.185135521,26.88563037,139.405637,6.29902241,39.67768333,249.9306165,8,1,140.790155
1,4.889073745,4.889073745,23.90304208,116.8637355,4.6046101,21.20243417,97.62894255,10,1,387.8101138
1,4.461657473,4.461657473,19.9063874,88.81548212,9.219619872,85.00139059,783.6805099,7,1,-677.5929968
1,6.076160196,6.076160196,36.91972273,224.3301497,4.166491706,17.35965314,72.32885081,7,1,527.7904504
1,5.090989597,5.090989597,25.91817507,131.9491597,8.912900199,79.43978996,708.0389197,8,1,-540.6831633
1,3.742002123,3.742002123,14.00257989,52.39768366,3.445847687,11.87386628,40.91553467,8,1,317.9069844
1,5.215448539,5.215448539,27.20090346,141.8649122,3.713384763,13.7892264,51.20470322,7,1,432.4728603
1,5.360909087,5.360909087,28.73934624,154.0690224,7.1976231,51.80577829,372.8784665,8,1,-28.76638941
1,4.358965272,4.358965272,19.00057824,82.82286068,1.723352984,2.969945506,5.118264448,7,1,380.2271599
1,3.77050502,3.77050502,14.2167081,53.60416926,9.214208557,84.90163934,782.3014117,7,1,-629.9248072
1,5.99383126,5.99383126,35.92601318,215.3344608,1.409157098,1.985723726,2.798196682,7,1,471.4275217
1,4.221654575,4.221654575,17.82236735,75.23987869,2.571145844,6.61079095,16.99730767,7,1,370.0034052
1,3.59108959,3.59108959,12.89592444,46.31042003,7.770577859,60.38188027,469.2021019,6,1,-327.7038356
1,6.203692913,6.203692913,38.48580576,238.7541205,7.250440626,52.56888927,381.1476104,9,1,121.6813631
1,5.818118717,5.818118717,33.85050541,196.9462591,5.06739461,25.67848813,130.1230323,8,1,442.1503741
1,3.301967726,3.301967726,10.90299086,36.00132393,5.890571502,34.69883263,204.3959546,6,1,5.80591945
1,4.06655124,4.06655124,16.53683899,67.24790308,9.687041927,93.83878129,909.0202088,9,1,-759.4882003
1,4.580579231,4.580579231,20.9817061,96.10836718,7.531580616,56.72470657,427.2267005,8,1,-190.5814545
1,3.484553674,3.484553674,12.14211431,42.30984903,4.667687779,21.7873092,101.6963569,8,1,219.0182218
1,5.556658285,5.556658285,30.87645129,171.5698889,6.109832091,37.33004818,228.0803264,7,1,209.9830933
1,5.329838834,5.329838834,28.407182,151.4057018,6.772581743,45.86786347,310.6438547,9,1,78.3632423
1,6.694625609,6.694625609,44.81801204,300.0398111,1.887540032,3.562807374,6.724941547,8,1,620.4616174
1,4.640592854,4.640592854,21.53510204,99.93564062,8.05784992,64.92894534,523.187697,7,1,-327.4200689
1,4.452387121,4.452387121,19.82375108,88.26301398,6.116432748,37.41074956,228.8203337,9,1,124.6839298
1,5.518771914,5.518771914,30.45684344,168.0843722,9.792120005,95.8856142,938.923441,7,1,-828.6554438
1,5.390874657,5.390874657,29.06152957,156.6670633,6.363633487,40.49583116,257.7006273,8,1,159.3567706
1,6.600695657,6.600695657,43.56918316,287.5869181,6.3764073,40.65857005,259.2556029,10,1,417.1083189
1,4.842288295,4.842288295,23.44775593,113.5407941,6.211271091,38.57988856,239.6301465,8,1,105.7275548
1,6.450782778,6.450782778,41.61259845,268.4338334,8.384099928,70.2931316,589.3446395,8,1,-185.2445768
1,6.020196872,6.020196872,36.24277038,218.1886129,4.943102052,24.4342579,120.7810304,8,1,469.1254655
1,5.691934959,5.691934959,32.39812358,184.4080122,9.846478616,96.95314113,954.6470308,10,1,-792.2278662
1,6.366163752,6.366163752,40.52804092,258.008145,6.599300541,43.55076763,287.4046043,8,1,283.1954317
1,5.055479357,5.055479357,25.55787153,129.207292,3.740605749,13.99213137,52.33904705,4,1,362.2582763
1,4.996382049,4.996382049,24.96383358,124.72885,5.098973,25.99952565,132.5708793,8,1,317.6010072
1,4.314166791,4.314166791,18.6120351,80.29542374,8.060249984,64.96762981,523.6553371,9,1,-301.4364932
1,5.526946255,5.526946255,30.54713491,168.8323729,8.334626669,69.4660017,578.9731904,9,1,-280.3086241
1,6.256974241,6.256974241,39.14972665,244.9588312,8.721884263,76.0712651,663.4847699,7,1,-339.4649496
1,6.24300953,6.24300953,38.97516799,243.3223452,6.626481755,43.91026044,290.9705397,5,1,193.767908
1,4.208770861,4.208770861,17.71375216,74.55312394,0.728015139,0.530006042,0.385852423,9,1,354.6341316
1,3.91342839,3.91342839,15.31492176,59.93384962,3.216187497,10.34386202,33.26779969,8,1,354.9465447
1,4.433094984,4.433094984,19.65233113,87.12065057,8.039849262,64.63917616,519.6892328,7,1,-349.4329558
1,4.613639873,4.613639873,21.28567288,98.20442911,1.007890317,1.015842891,1.023858213,7,1,364.0074939
1,4.336663163,4.336663163,18.80664739,81.55809493,9.405114479,88.45617836,831.9404839,7,1,-717.0228137
1,2.06906876,2.06906876,4.281045533,8.857777571,1.392471737,1.938977538,2.699971419,7,1,277.2394865
1,5.480260593,5.480260593,30.03325616,164.5900702,9.68868533,93.87062343,909.4829322,6,1,-824.2525763
1,3.709583387,3.709583387,13.76100891,51.04761003,4.779576412,22.84435068,109.1863196,9,1,213.2478294
1,4.194747861,4.194747861,17.59590962,73.81040423,3.697173886,13.66909474,50.53702012,9,1,367.5888707
1,6.423361738,6.423361738,41.25957601,265.0251819,1.287112069,1.656657478,2.132303833,5,1,434.9414986
1,5.071576544,5.071576544,25.72088864,130.4454555,9.334822583,87.13891265,813.4262897,10,1,-630.8629574
1,7.657076086,7.657076086,58.63081419,448.9406053,5.862059353,34.36373986,201.4422827,6,1,695.1094623
1,4.170326125,4.170326125,17.39161999,72.52872721,1.738658753,3.022934259,5.255851109,8,1,382.3876721
1,5.55773902,5.55773902,30.88846301,171.6700161,5.458355785,29.79364788,162.6243303,9,1,352.1161462
1,3.308942607,3.308942607,10.94910118,36.2299474,1.09320852,1.195104868,1.306498824,10,1,378.3856265
1,5.61970253,5.61970253,31.58105652,177.4761432,8.381481938,70.24923947,588.7927318,7,1,-333.7105074
1,4.89138323,4.89138323,23.92562991,117.0294249,8.633954677,74.54517337,643.6196483,9,1,-434.7104527
1,5.026478579,5.026478579,25.2654869,126.9964287,2.971905278,8.832220979,26.24852414,9,1,489.214207
1,6.487775795,6.487775795,42.09123477,273.0784942,9.501763379,90.28350731,857.8525235,9,1,-551.1249913
1,4.072339939,4.072339939,16.58395258,67.53549246,5.539079833,30.6814054,169.9467539,7,1,140.4199728
1,5.657603557,5.657603557,32.008478,181.091279,0.444685055,0.197744798,0.087934157,8,1,369.0003067
1,3.462313985,3.462313985,11.98761813,41.50489789,1.657842505,2.748441771,4.55648359,8,1,367.6507482
1,4.776950541,4.776950541,22.81925647,109.0064595,5.981650151,35.78013852,214.024271,7,1,136.6954265
1,5.588107078,5.588107078,31.22694072,174.4994885,8.34837573,69.69537734,581.8431967,9,1,-285.7544911
1,4.399827324,4.399827324,19.35848048,85.17397138,3.971748027,15.77478239,62.65346081,7,1,325.1174763
1,6.368044933,6.368044933,40.55199627,258.2369344,5.537401003,30.66280987,169.7922741,9,1,483.5307007
1,4.289255381,4.289255381,18.39771172,78.91248401,9.797918884,95.99921447,940.5925163,10,1,-770.1798469
1,3.788639649,3.788639649,14.35379039,54.38133937,7.963499162,63.41731891,505.023766,8,1,-304.6253856
1,5.767576512,5.767576512,33.26493882,191.8580798,7.022433137,49.31456716,346.3082506,8,1,96.00463934
1,6.777324427,6.777324427,45.93212639,311.2969222,6.941856781,48.18937557,334.5237436,10,1,338.3802267
1,4.91089999,4.91089999,24.11693871,118.4358741,1.84041401,3.38712373,6.233709967,10,1,494.6448619
1,3.768989306,3.768989306,14.20528039,53.53954989,0.868826189,0.754858947,0.655841223,6,1,291.9607747
1,4.116451269,4.116451269,16.94517105,69.75397087,3.644710161,13.28391216,48.41600964,9,1,380.2621831
1,5.341304594,5.341304594,28.52953476,152.3849351,9.934887059,98.70198087,980.5930325,9,1,-847.193173
1,6.993503276,6.993503276,48.90908807,342.0458676,9.051146347,81.9232502,741.4993268,8,1,-297.5016557
1,5.153948513,5.153948513,26.56318527,136.9052892,5.144982399,26.47084389,136.1920259,7,1,303.2871406
1,4.905854709,4.905854709,24.06741042,118.0712188,0.51089751,0.261016266,0.13335256,6,1,282.2881491
1,4.499897497,4.499897497,20.24907749,91.1187731,8.216445541,67.50997733,554.6920523,8,1,-344.3593181
1,4.448043287,4.448043287,19.78508908,88.00493266,8.596291965,73.89623554,635.2336158,5,1,-529.3561767
1,8.065474527,8.065474527,65.05187935,524.6742758,6.920873813,47.89849433,331.4994351,8,1,667.2291929
1,5.027292377,5.027292377,25.27366864,127.0581217,1.201836657,1.44441135,1.735946509,9,1,440.5622549
